year,tmID,confID,rank,playoff,o_fga,o_fta,o_3pa,o_oreb,o_dreb,d_fgm,d_fga,d_ftm,d_fta,d_3pa,d_oreb,d_dreb,d_asts,GP_x,homeW,homeL,awayW,awayL,confW,confL,stint_x,GP_y,minutes,points,PF,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,height,weight,stint_y,won_y,lost_y,post_wins,post_losses,TPI_Sum,winrate,roundsPlayed,o_blk,d_3pm,award_player,award_coach,playersAge,PlayOffNextYear
8,CHI,0,0.9412594771402256,0.0,0.7727429953120523,0.6755438753525276,0.6761620318453362,0.7950334435304065,0.747881917456217,0.8802559414990859,0.8687064291247096,0.7219020172910663,0.6888412017167382,0.2282595774644074,0.8516853932584271,0.8952380952380953,0.8538011695906432,1.0,-1.4212940290493117,1.544414976960571,0.5788118493166258,-0.4487950478142787,-1.3329954079831543,1.003184528590318,0.0,0.8787878787878789,0.9137656996997958,0.4163987138263665,-0.1256612098966232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9938714243641996,0.05725948380847,0.0,-0.2645137149633305,0.8648840363824823,0.0,0.0,0.3421183490173308,-0.5482927800975295,0.0,0.0,0.0,0.1666666666666666,0.0,-1.275906313699349,0.0
9,CHI,0,0.4480630271646922,0.0,0.7126746992337768,1.4598244645676497,-0.9854054753854636,0.7410625048051047,0.7364054685949962,0.8382084095063985,0.8532145623547638,0.7291066282420748,0.7027896995708155,0.5363957150127141,0.8224719101123596,0.8402116402116403,0.7763157894736842,1.0,-0.7329866746023131,0.8514010448461027,-0.9473204083899236,1.0600184920073104,-0.153629382330496,-0.1769037754476159,0.0,0.8181818181818182,0.8034792895380862,0.3633440514469453,0.8080310398356718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5212921447608472,0.6785618493615789,0.0,-0.6057173635868137,1.2431062169804292,0.0,0.0,0.2152767601918635,-0.9368059061230244,0.0,0.0,0.0,0.0,0.0,-0.7604856862878067,0.0
10,CHI,0,0.4480630271646922,0.0,0.7102991169029975,0.2173125198560518,0.0622824109472573,0.608210963327439,0.7239726489953404,0.9177330895795248,0.8787761425251743,0.6902017291066282,0.657725321888412,1.506453925812939,0.806741573033708,0.8433862433862435,0.891812865497076,1.0,0.643628034291684,-0.5346268193828341,-0.9473204083899236,1.0600184920073104,-0.153629382330496,0.413140376571351,0.0,1.0,0.9137656996997958,0.3762057877813505,1.4499444615266246,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28020742441399,-0.788895166421004,0.0,0.0766899336601527,0.4866618557845354,0.0,0.0,-0.3351678705601645,-0.159779654072034,0.0,0.0,0.0,0.0,0.0,-0.4334497911172091,
11,CHI,0,0.8179603646463421,0.0,0.6043336454586924,-0.1484426379916949,-0.8023036983014034,0.6802831442410129,0.7225861644327415,0.8809414990859232,0.8580557707203719,0.7316282420749279,0.7097639484978541,0.7817633800974769,0.8331460674157304,0.8722222222222222,0.8581871345029239,1.0,-0.9911019325199376,1.1112812693890284,-0.756553876176605,0.8714167995296116,-0.8907331483634074,0.7081624525808345,0.0,0.7312008978675646,0.1502443985802681,0.2927235917589615,0.0164458859827713,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5753189754565255,0.4995675964284213,0.0,-0.6483678196647491,1.2903839895551728,0.0,0.0,-1.1866770334711507,-0.985370046876212,0.0,0.0,0.0,0.0,0.0,-1.119170216474817,
1,CLE,0,-1.0315263227619076,1.0,0.6203663572377829,-0.6727137667813337,-0.4451914089951544,0.687091566079803,0.5766915552763412,0.7074954296160878,0.6820294345468629,0.6556195965417867,0.6255364806866953,-1.0613472204229504,0.6224719101123596,0.6306878306878307,0.7894736842105263,0.0,0.9877817115151832,-1.2276407514973025,-0.9473204083899236,0.6828151070519131,0.7308951369089977,-0.7669479274665828,0.0,0.9393939393939394,0.97315068978687,0.4260450160771704,1.3040550475059536,0.2,0.5454545454545454,0.5,0.5743944636678201,0.1615384615384615,0.2083333333333333,0.3076923076923077,0.2833333333333333,0.3999999999999999,0.5,0.3333333333333333,0.3928571428571428,0.5862068965517241,0.3173076923076923,0.1860465116279069,0.173076923076923,0.119047619047619,0.28125,0.0,0.0,-1.9820215781414072,-1.1320907588217743,0.0,0.2472917579718943,-0.0806714151123849,0.4285714285714285,0.6000000000000001,-0.0503726050841152,0.2408745071417584,0.6666666666666666,0.0,0.0,0.0,0.0,0.0623788241411731,1.0
2,CLE,0,-1.5247227727374408,1.0,0.6006829607827547,-1.2455029611519284,-1.03451584505731,0.616514184669793,0.6331174288440098,0.6069469835466179,0.6758326878388846,0.4726224783861671,0.4763948497854077,-0.5021371930204678,0.6674157303370787,0.6285714285714286,0.6345029239766081,0.0,1.331935388738683,-1.5741477175545366,0.5788118493166258,-0.8259984327696759,1.3205781497353268,-1.3569920794855497,0.0,0.9393939393939394,1.2446249301849246,0.2443729903536977,0.8955646882480744,0.0,0.2727272727272727,0.3,0.2491349480968858,0.1,0.2083333333333333,0.1025641025641025,0.15,0.0285714285714285,0.1666666666666666,0.2222222222222222,0.25,0.3103448275862069,0.1634615384615384,0.1395348837209302,0.0,0.0,0.0625,0.1,0.0,-0.3658471044080337,0.7341832039920518,0.0,1.1003008795306022,-1.0262268666072525,0.1428571428571428,0.4,0.6317000895433977,1.2728624981469807,0.3333333333333333,0.0,0.0,0.0,1.0,-0.844882046331699,0.0
3,CLE,0,1.4344559271157586,0.0,0.6176514060026066,-0.8225201714628738,-0.7152984421903091,0.6123625739986159,0.6445938777052305,0.7285191956124314,0.710302091402014,0.5720461095100864,0.5590128755364807,-0.2282384040886395,0.6247191011235955,0.6772486772486773,0.7748538011695906,0.0,-2.1096013834963103,1.8909219430178053,-0.1842542795366489,-0.0715916628588814,-1.0381539015699897,1.003184528590318,0.0,0.9393939393939394,0.5998736092395456,0.1463022508038585,1.0414541022687456,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9279947474457289,0.0750109799671278,0.0,-0.9469210122102968,1.2431062169804292,0.0,0.0,-0.6821873116864431,-1.2039086802655528,0.0,0.0,0.0,0.0,0.0,-0.7604856862878067,1.0
1,CON,0,-0.5383298727863742,1.0,0.6485339763027369,-0.8842051616258609,-0.3060453615915899,0.6621819020527406,0.5795606674916464,0.7778793418647166,0.7606506584043378,0.5446685878962536,0.5311158798283262,-0.1255263582392039,0.7820224719101124,0.707936507936508,0.783625730994152,0.0,0.2994743570681847,-0.5346268193828341,-0.5657873439632862,0.3056117220965157,0.7308951369089977,-0.7669479274665828,0.0,0.9393939393939394,1.0381913932155706,0.3665594855305466,1.887612703588638,0.4,0.2727272727272727,0.3,0.2837370242214533,0.1384615384615384,0.125,0.1282051282051282,0.1333333333333333,0.0857142857142857,0.1666666666666666,0.7777777777777777,0.1785714285714285,0.3103448275862069,0.1538461538461538,0.1860465116279069,0.0384615384615384,0.0476190476190476,0.0,0.0,0.0,-1.5867615166305096,-0.2267644547300944,0.0,0.0766899336601527,0.1084396751865885,0.1428571428571428,0.4,-0.48594183463572,0.0344769089407139,0.3333333333333333,0.0,0.0,0.0,0.0,0.2522706342402116,0.0
2,CON,0,0.4480630271646922,0.0,0.649552083015928,-0.5229073620997935,0.5779412925016435,0.7389866994695162,0.5872116333991269,0.7367458866544789,0.709140201394268,0.6282420749279538,0.6491416309012875,-0.2624757527051181,0.7101123595505618,0.6973544973544974,0.7807017543859649,0.0,-0.0446793201553145,-0.1881198533255998,-1.3288534728165609,1.0600184920073104,-0.4484708887436606,0.413140376571351,0.0,0.7575757575757576,-0.5680311958062505,0.0787781350482315,-0.767574631587576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1479909755561308,1.5764916967204865,0.0,-0.435115539275072,0.6757729460835089,0.0,0.0,-0.3184152078851028,-0.5847158856624194,0.0,0.0,0.0,0.0,0.0,-0.3648777485815232,0.0
3,CON,0,0.4480630271646922,0.0,0.649552083015928,-0.0029910164403306,-0.0031980819485377,0.6642577073883292,0.5690405893688607,0.7349177330895795,0.721146398140976,0.707492795389049,0.7167381974248928,-0.4450749453263368,0.8134831460674158,0.7238095238095239,0.7587719298245613,0.0,-0.0446793201553145,-0.1881198533255998,-0.1842542795366489,-0.0715916628588814,0.7308951369089977,-0.7669479274665828,0.0,0.1515151515151515,-1.2212660867640688,0.0,-1.2052428736495893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7189221755162839,1.3594585234473384,0.0,0.0766899336601527,0.1084396751865885,0.0,0.0,-0.2896963575849969,0.0344769089407139,0.0,0.0,0.0,0.0,0.0,0.3698227071586105,1.0
4,CON,0,-0.5383298727863742,1.0,0.7133534370425709,-0.0029910164403306,0.717087339905208,0.6912431767509801,0.7287545026875157,0.7897623400365631,0.814872192099148,0.7334293948126801,0.7221030042918455,0.8559443020998471,0.8224719101123596,0.8592592592592593,0.8084795321637427,1.0,-0.0446793201553145,0.1583871127316343,0.5788118493166258,-0.4487950478142787,0.1412121240826685,0.7081624525808345,0.0,1.0,-0.2258605386378696,0.0884244372990353,-0.3882621551338311,0.0,0.3636363636363636,0.0,0.1003460207612456,0.0615384615384615,0.0416666666666666,0.0256410256410256,0.0333333333333333,0.0571428571428571,0.1666666666666666,0.0,0.0,0.0689655172413793,0.0961538461538461,0.0930232558139534,0.0,0.0,0.0,0.0,0.0,-0.6046001516640787,0.4139031793597338,0.0,0.4178935822836359,0.1084396751865885,0.2857142857142857,0.4,-0.3519205332352262,0.2287334719534619,0.6666666666666666,0.0,0.0,0.0,0.0,1.5987761967604452,1.0
5,CON,0,-1.5247227727374408,1.0,0.6960456229183221,-0.4964709377442276,0.0459122877233085,0.6663335127239177,0.6924124146269834,0.7842778793418647,0.7730441518202944,0.638328530259366,0.6427038626609443,-0.8787480278017314,0.6876404494382024,0.8010582010582011,0.8260233918128654,1.0,-0.0446793201553145,0.1583871127316343,0.5788118493166258,-0.4487950478142787,1.0257366433221622,-1.3569920794855497,0.0,0.9090909090909092,-0.2993848120790093,0.0884244372990353,-0.3299063895255627,0.0,0.7272727272727273,0.0,0.2525951557093425,0.0692307692307692,0.0833333333333333,0.2307692307692307,0.1833333333333333,0.1999999999999999,0.3333333333333333,0.0,0.2142857142857142,0.4137931034482758,0.1346153846153846,0.0930232558139534,0.0,0.0,0.03125,0.1,0.0,-1.694559715224393,-0.2574261299132384,0.0,0.4178935822836359,0.1084396751865885,0.7142857142857142,0.6000000000000001,0.3708371993174366,0.2287334719534619,1.0,0.0,0.0,0.1666666666666666,0.0,-0.2713704178510424,1.0
6,CON,0,-1.5247227727374408,1.0,0.6872220314039991,0.367118924537592,-0.7234835038022835,0.6684093180595062,0.7536201418868274,0.7632541133455211,0.8133230054221534,0.6512968299711815,0.6427038626609443,-0.6961488351805127,0.7865168539325843,0.7703703703703704,0.7236842105263157,1.0,1.331935388738683,-1.2276407514973025,2.1049441070231754,-1.957608587635868,0.7308951369089977,-1.0619700034760662,0.0,0.3333333333333333,-1.147741813322929,0.0032154340836012,-1.2344207564537235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7603086607441271,0.6236935885075439,0.0,1.7827081767775683,-1.4044490472051994,0.7142857142857142,0.6000000000000001,0.681958077568583,1.7827859760554434,1.0,0.0,0.0,0.0,0.0,-1.094234928280022,1.0
7,CON,0,-1.5247227727374408,1.0,0.7520414921438331,0.2525610856634731,0.3978699370382071,0.7099254247712768,0.8855993037908656,0.8665447897623401,0.912858249419055,0.515850144092219,0.5364806866952789,0.5363957150127141,0.8314606741573034,0.8285714285714286,0.7719298245614035,1.0,1.331935388738683,-1.2276407514973025,2.1049441070231754,-1.957608587635868,1.3205781497353268,-1.6520141554950332,0.5,0.0,-1.27782322018033,0.0,-1.3511322876702605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9279947474457289,0.8028223224722033,0.0,1.7827081767775683,-1.4044490472051994,0.4285714285714285,0.4,1.8618241773979296,1.7827859760554434,0.6666666666666666,0.0,0.0,0.1666666666666666,1.0,-1.2035665765187094,1.0
8,CON,0,-0.5383298727863742,1.0,0.7897114405319041,-0.2761674014478451,0.9053437569806188,0.7348350887983391,0.8301298009616321,0.8921389396709324,0.8973663826491093,0.6844380403458212,0.6716738197424893,0.2739093756197121,0.7573033707865169,0.891005291005291,0.8494152046783625,1.0,-0.7329866746023131,0.8514010448461027,1.3418779781699004,-1.2032018177250732,-0.153629382330496,-0.1769037754476159,0.0,0.9696969696969696,-0.0957791317804686,0.180064308681672,-0.4757958035462338,0.0,0.2727272727272727,0.0,0.1626297577854671,0.0615384615384615,0.0,0.0512820512820512,0.0333333333333333,0.2571428571428571,0.0833333333333333,0.0,0.0357142857142857,0.0344827586206896,0.0673076923076923,0.0465116279069767,0.0576923076923076,0.0476190476190476,0.1875,0.2,0.0,-0.5656730243940787,0.3457212963867005,0.0,0.4178935822836359,0.1084396751865885,0.1428571428571428,0.4,1.088808456820082,0.2287334719534619,0.3333333333333333,0.0,0.0,0.0,0.0,-0.4334497911172091,1.0
9,CON,0,-1.0315263227619076,1.0,0.751362754335039,0.3142460758264602,1.6829246101181854,0.6684093180595062,0.7823112640398792,0.8729433272394881,0.884585592563904,0.6801152737752161,0.6845493562231759,0.3994463205468,0.8089887640449439,0.888888888888889,0.8099415204678362,1.0,0.9877817115151832,-0.8811337854400683,0.5788118493166258,-0.4487950478142787,0.7308951369089977,-1.0619700034760662,0.0,0.1515151515151515,-0.978070413074145,0.0546623794212218,-0.9718198112165156,0.0,0.2727272727272727,0.2,0.2179930795847751,0.1846153846153846,0.125,0.2051282051282051,0.1833333333333333,0.1142857142857142,0.3333333333333333,0.0,0.1071428571428571,0.2758620689655172,0.2307692307692307,0.2558139534883721,0.0769230769230769,0.0476190476190476,0.15625,0.0,0.0,-1.5867615166305096,0.05725948380847,0.0,0.9296990552188606,-0.4588935957103319,0.1428571428571428,0.4,0.6221271394433625,0.8115031609917049,0.3333333333333333,0.0,0.0,0.0,1.0,-1.6466474667497992,0.0
10,CON,0,0.9412594771402256,0.0,0.8080373613693441,0.4023674903450132,1.4537428849829026,0.7431383101406933,0.7899622299473597,0.8711151736745887,0.8659953524399691,0.8515850144092219,0.8004291845493562,0.3081467242361906,0.7393258426966293,1.0,0.7675438596491228,1.0,0.643628034291684,-0.5346268193828341,-0.9473204083899236,1.0600184920073104,-0.153629382330496,0.413140376571351,0.0,0.9696969696969696,-0.070328421743151,0.1559485530546623,0.2244733837529874,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7491866243812804,0.3209959981657084,0.0,0.0766899336601527,0.4866618557845354,0.0,0.0,0.6723851274685476,-0.159779654072034,0.0,0.0,0.0,0.0,0.0,-0.7469219855664602,
11,CON,0,-0.8201564156295362,0.0,0.8164905118912699,0.1220498374596316,1.3658810320559227,0.6987938063320548,0.6971917842393187,0.8342909375816139,0.8517207037733763,0.6792918896665294,0.6715205395462907,0.1141350820761456,0.7762439807383629,0.8627362055933485,0.7938596491228069,1.0,0.4961336011958985,-0.3861238339297336,0.9058401902537436,-0.7721122349189051,0.5202940608995946,-0.5983638840325923,0.0,0.7778925619834711,0.2547144217258736,0.3253434668225665,0.0858784404333499,0.0477272727272727,0.3006198347107437,0.1761363636363636,0.2486237810632274,0.1856643356643356,0.1387310606060606,0.2112470862470862,0.1928030303030303,0.1483766233766233,0.2073863636363636,0.1527777777777777,0.1607142857142857,0.2053291536050156,0.2082604895104895,0.2026955602536998,0.1289335664335664,0.1195887445887445,0.1700994318181818,0.1681818181818182,0.0,-0.28020742441399,0.1918749963449798,0.0,0.8322122984692938,-0.35083011553949,0.346938775510204,0.4,0.5558103722203338,0.7004994106987061,0.4333333333333333,0.0,0.0,0.0,0.0,-0.913454088867572,
1,DET,0,0.4480630271646922,0.0,0.6719504307061325,0.4640524805080003,-1.5419896649997218,0.7078496194356884,0.6159027555521787,0.8272394881170019,0.7618125484120837,0.6916426512968299,0.6995708154506438,-1.0156974222676456,0.7438202247191011,0.6772486772486773,0.75,0.0,-0.7329866746023131,0.5048940787888685,-0.1842542795366489,-0.0715916628588814,-0.153629382330496,0.1181183005618675,0.0,0.9393939393939394,0.4697922023821445,0.3022508038585209,0.8955646882480744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0597481012826704,-1.11433926266311,0.0,-0.2645137149633305,0.4866618557845354,0.0,0.0,-0.3854258585853496,-0.3783182874613749,0.0,0.0,0.0,0.0,0.0,-0.8870802263538323,0.0
2,DET,0,1.4344559271157586,0.0,0.649552083015928,-0.919453727433282,-0.4615615322191032,0.6725609287306833,0.5939062285681723,0.7751371115173674,0.71146398140976,0.6426512968299711,0.6255364806866953,-1.3808958075100832,0.6269662921348316,0.7428571428571429,0.6403508771929824,0.0,-1.4212940290493117,1.1979080109033369,-0.9473204083899236,0.6828151070519131,-1.0381539015699897,1.003184528590318,0.0,0.6060606060606061,-0.630244042564138,0.1205787781350482,-0.4174400379379654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4229402244040465,-0.7312028039053579,0.0,-0.9469210122102968,1.2431062169804292,0.0,0.0,-0.9813420023125452,-1.2039086802655528,0.0,0.0,0.0,0.0,0.0,-0.2277336635099642,0.0
3,DET,0,1.927652377091292,0.0,0.6512489275379132,0.0410696908189458,-0.797149058310053,0.7472899208118704,0.6876305609348082,0.7568555758683729,0.7683965917893106,0.6685878962536023,0.6491416309012875,-0.1597637068556825,0.70561797752809,0.707936507936508,0.6798245614035088,0.0,-1.0771403518258125,0.8514010448461027,-1.7103865372431983,1.4372218769627074,-1.3329954079831543,1.2982066045998015,0.0,0.8181818181818182,0.2718422354252299,0.1848874598070739,0.7788531570315376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5942195843920852,-0.573510346362591,1.0,-1.1175228365220384,-0.4588935957103319,0.0,0.0,-0.9262975392373424,-1.4103062784665972,0.0,0.0,0.0,0.0,0.0,-1.5580312887035812,1.0
4,DET,0,-1.5247227727374408,1.0,0.6800952844116613,2.076674366197521,-1.1327365844010029,0.7867302221880524,0.8138714984082361,0.8327239488117002,0.8853601859024013,0.5936599423631124,0.5965665236051502,0.913006549793978,0.8764044943820225,0.7132275132275133,0.7368421052631579,1.0,0.9877817115151832,-0.8811337854400683,2.1049441070231754,-1.957608587635868,2.2051026689748205,-1.3569920794855497,0.0,0.9696969696969696,1.82150769103079,0.8810289389067524,0.8663868054439403,0.0,0.7272727272727273,0.8,1.0,1.0,1.0,0.6923076923076923,0.85,1.0,0.3333333333333333,0.5555555555555556,1.0,0.7241379310344828,1.0,1.0,1.0,1.0,0.3125,0.2,0.0,0.2577854370869154,-0.4752854009513432,0.0,1.612106352465827,-1.215337956906226,0.8571428571428571,0.4,0.7250363530187416,1.588529413042696,1.0,0.0,0.0,0.3333333333333333,1.0,-1.3301611165847351,1.0
5,DET,0,-0.5383298727863742,1.0,0.7116565925205857,1.2835816355305436,-2.0658336081660824,0.8240947182286459,0.7392745808103014,0.7861060329067642,0.8125484120836561,0.6772334293948127,0.6534334763948498,0.8217069534833685,0.7303370786516855,0.7724867724867726,0.7529239766081871,1.0,-0.7329866746023131,0.8514010448461027,0.9603449137432633,-0.8259984327696759,0.1412121240826685,-0.4719258514570993,0.0,0.0303030303030303,-1.2438889401305733,0.0016077170418006,-1.2052428736495893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4334565755361951,-0.1735099662541143,0.0,0.2472917579718943,0.297550765485562,0.1428571428571428,0.4,0.0621095585912991,0.0344769089407139,0.3333333333333333,0.0,0.0,0.0,0.0,-1.0094549484175324,1.0
6,DET,0,-0.045133422810841,1.0,0.6990999430578954,1.124963089397148,-1.828466821418825,0.8552317982624739,0.7679657029633532,0.716636197440585,0.7532920216886135,0.8141210374639769,0.8090128755364807,-0.0570516610062469,0.6134831460674158,0.7883597883597884,0.6915204678362573,1.0,0.643628034291684,-0.5346268193828341,-0.9473204083899236,1.0600184920073104,0.1412121240826685,-0.4719258514570993,0.0,0.9696969696969696,0.0060237083688017,0.364951768488746,0.9247425710522088,0.0,0.1818181818181818,0.0,0.1245674740484429,0.1153846153846153,0.1666666666666666,0.0769230769230769,0.1166666666666666,0.0571428571428571,0.0,0.0,0.1071428571428571,0.1724137931034483,0.173076923076923,0.1162790697674418,0.1153846153846153,0.119047619047619,0.0,0.0,0.0,-0.3658471044080337,-0.2812023762833209,0.0,0.0766899336601527,0.4866618557845354,0.0,0.4,-0.459616221860623,-0.159779654072034,0.3333333333333333,0.0,0.0,0.0,0.0,0.2522706342402116,1.0
7,DET,0,-1.0315263227619076,1.0,0.7533989677614212,0.8782231287451996,-0.3878959777113338,0.8427769662489427,0.8416062498228528,0.7678244972577697,0.8384972889233153,0.7622478386167146,0.7532188841201717,1.1412555405705014,0.7280898876404495,0.8042328042328043,0.6929824561403508,1.0,1.331935388738683,-1.2276407514973025,0.9603449137432633,-0.8259984327696759,1.0257366433221622,-1.3569920794855497,0.0,0.7575757575757576,-0.7772925894464174,0.0578778135048231,-0.7383967487834419,0.0,0.3636363636363636,0.0,0.0311418685121107,0.0,0.0,0.0,0.0,0.0285714285714285,0.0,0.0,0.0,0.0344827586206896,0.0192307692307692,0.0,0.0,0.0,0.03125,0.0,0.0,0.653045498597813,0.5187983839336389,0.0,1.270902703842344,-0.8371157763082789,1.0,0.6000000000000001,0.6340933270684066,1.2000162870172009,1.0,0.0,0.0,0.3333333333333333,0.0,-0.1275129859578654,1.0
8,DET,0,-1.5247227727374408,1.0,0.7228557663656879,0.7548531484192254,-0.158714252576051,0.6746367340662719,0.7842240055167492,0.8180987202925045,0.8760650658404339,0.7881844380403458,0.7703862660944206,1.700465567972984,0.6943820224719102,0.8253968253968255,0.7982456140350876,1.0,0.643628034291684,-0.5346268193828341,2.1049441070231754,-1.957608587635868,1.0257366433221622,-1.3569920794855497,0.0,0.9090909090909092,0.2605308087419776,0.3327974276527331,1.3040550475059536,0.4,1.0,0.0,0.5882352941176471,0.5923076923076923,0.875,1.0,1.0,0.1428571428571428,0.25,0.8888888888888888,0.7142857142857142,1.0,0.6153846153846154,0.6976744186046512,0.4615384615384615,0.4047619047619047,0.03125,0.0,0.0,0.2577854370869154,0.5543013762509611,0.0,1.4415045281540857,-1.0262268666072525,0.8571428571428571,1.0,0.234422660391934,1.3942728500299484,1.0,0.0,0.0,0.3333333333333333,0.0,0.9485406046031656,1.0
9,DET,0,-1.5247227727374408,1.0,0.778851635591199,0.8605988458414889,0.119577842231078,0.8407011609133541,0.8062205325007556,0.7970749542961608,0.8330751355538343,0.8112391930835734,0.7939914163090128,1.768940265205941,0.7280898876404495,0.8052910052910054,0.7602339181286549,1.0,1.331935388738683,-1.2276407514973025,0.5788118493166258,-0.4487950478142787,1.6154196561484913,-1.9470362315045169,0.0,0.9696969696969696,0.3877843589285656,0.4742765273311897,1.099809867877014,0.2,0.8181818181818182,0.9,0.6228373702422145,0.5923076923076923,0.8333333333333333,0.717948717948718,0.8,0.2571428571428571,0.3333333333333333,0.5555555555555556,0.6071428571428571,0.7586206896551724,0.6153846153846154,0.7441860465116279,0.3846153846153846,0.3095238095238095,0.0,0.0,0.0,1.0715561519622614,0.8581652222609686,0.0,1.1003008795306022,-0.6480046860093054,1.0,0.4,1.3065930715958842,1.0057597240044525,1.0,0.0,0.0,0.1666666666666666,0.0,2.430441397140529,1.0
10,DET,0,-0.5383298727863742,1.0,0.7727429953120523,0.657919592448817,-0.2078246222478973,0.7742753901745212,0.8157842398851063,0.8244972577696527,0.8524399690162665,0.9106628242074928,0.8723175965665236,1.71187801751181,0.7191011235955057,0.8264550264550266,0.7660818713450293,1.0,0.2994743570681847,-0.1881198533255998,0.1972787848899884,-0.0715916628588814,0.1412121240826685,0.1181183005618675,0.0,0.0,-1.2495446534721992,0.0112540192926045,-1.3219544048661265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6618290555202709,1.0111065440671505,0.5,-2.482337431015971,-2.53911558899904,0.0,0.0,0.2248497102918987,0.2287334719534619,0.6666666666666666,0.0,0.0,0.0,0.0,2.0077149231554556,
1,HOU,1,-1.0315263227619076,1.0,0.6427647049279873,-0.1087367138625943,0.2423537664106937,0.5666948566156683,0.6924124146269834,0.7184643510054844,0.7505809450038731,0.5331412103746397,0.5450643776824035,-0.4907247434816416,0.651685393258427,0.6476190476190476,0.6915204678362573,0.0,1.331935388738683,-1.5741477175545366,2.4864771714498124,-2.712015357546662,1.910261162561656,-1.9470362315045169,0.0,0.9393939393939394,1.482164890533222,0.4308681672025723,0.5746079774025981,0.2,0.5454545454545454,0.6000000000000001,0.6955017301038062,0.3846153846153846,0.25,0.5384615384615384,0.45,0.3428571428571428,0.8333333333333333,0.0,0.5714285714285714,0.4827586206896551,0.4519230769230769,0.4883720930232558,0.1346153846153846,0.1428571428571428,0.21875,0.2,0.0,-0.0057212705869919,-0.3687764239993766,0.0,1.9533100010893103,-1.9717823181021197,0.8571428571428571,0.0,1.6942975506473128,2.304850489152203,1.0,0.0,0.0,0.6666666666666666,0.0,2.277783275296248,1.0
2,HOU,1,-0.045133422810841,1.0,0.6475158695895458,-0.945890151788848,-0.2160096838598717,0.722380256784808,0.6790232242888926,0.676416819012797,0.7292796281951975,0.5216138328530259,0.5407725321888412,-0.0570516610062469,0.6674157303370787,0.7248677248677249,0.6608187134502923,0.0,0.2994743570681847,-0.5346268193828341,0.5788118493166258,-0.8259984327696759,0.7308951369089977,-0.7669479274665828,0.0,0.9393939393939394,1.9826955212671349,0.95016077170418,1.0414541022687456,0.2,0.1818181818181818,0.2,0.245674740484429,0.2230769230769231,0.0833333333333333,0.2307692307692307,0.1833333333333333,0.1428571428571428,0.1666666666666666,0.0,0.1785714285714285,0.1724137931034483,0.3269230769230769,0.3023255813953488,0.0384615384615384,0.0476190476190476,0.25,0.1,0.0,-0.2931831335040062,-0.0266566798506539,0.0,0.5884954065953775,-0.4588935957103319,0.0,0.4,-0.0575523176591416,0.6536697035438473,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,1.374358603006917,1.0
