year,tmID,confID,rank,playoff,o_fga,o_fta,o_3pa,o_oreb,o_dreb,d_fgm,d_fga,d_ftm,d_fta,d_3pa,d_oreb,d_dreb,d_asts,GP_x,homeW,homeL,awayW,awayL,confW,confL,stint_x,GP_y,minutes,points,PF,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,height,weight,stint_y,won_y,lost_y,post_wins,post_losses,TPI_Sum,winrate,roundsPlayed,o_blk,d_3pm,award_player,award_coach,playersAge
1,PHO,1,-0.04513342281084101,1.0,0.6108640279146659,0.12919110533749886,-0.5515972099508214,0.5708464672868454,0.5919934870913022,0.706581352833638,0.7079783113865221,0.6066282420749279,0.6158798283261803,-0.5135496425592939,0.7505617977528091,0.671957671957672,0.7105263157894737,0.0,0.29947435706818476,-0.5346268193828341,0.9603449137432631,-1.2032018177250732,0.14121212408266853,-0.1769037754476159,0.0,0.8181818181818182,0.7695450094883295,0.3392282958199357,1.2165213990935508,0.0,0.18181818181818182,0.2,0.17993079584775087,0.16923076923076924,0.0,0.23076923076923075,0.15,0.02857142857142857,0.08333333333333333,0.1111111111111111,0.10714285714285714,0.1724137931034483,0.125,0.11627906976744186,0.2692307692307693,0.26190476190476186,0.125,0.1,0.0,0.229552575550421,-0.519664141347991,0.0,0.7590972309071191,-0.6480046860093054,0.0,0.4,0.1745917222667136,0.8600673017448918,0.3333333333333333,0.0,0.0,0.0,0.0,0.4873747800770095
1,POR,1,1.4344559271157586,0.0,0.6203663572377829,0.44642819760428976,-0.23237980708382047,0.6414238486968554,0.5996444529987827,0.720292504570384,0.7153369481022464,0.8314121037463976,0.8218884120171673,-0.1597637068556825,0.6898876404494383,0.6835978835978836,0.7119883040935672,0.0,-1.4212940290493117,1.1979080109033369,-0.9473204083899236,0.6828151070519131,-1.9226784208094834,1.8882507566187683,0.0,0.9393939393939394,0.9703228331160572,0.24598070739549838,1.362410813114222,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1479909755561308,-0.07735602872803973,0.0,-0.9469210122102969,1.2431062169804292,0.0,0.0,-1.2900696430386827,-1.2039086802655528,0.0,0.0,0.0,0.0,0.0,-1.050598173938944
1,SAC,1,-0.5383298727863742,1.0,0.6763622264632939,0.03225754936709053,-0.019568205172486492,0.8054124702083492,0.621640979982789,0.7413162705667276,0.7428350116189001,0.5907780979827089,0.5836909871244635,-0.4907247434816416,0.7191011235955057,0.6677248677248677,0.7353801169590642,0.0,0.9877817115151833,-1.2276407514973025,0.5788118493166258,-0.8259984327696759,0.7308951369089977,-0.7669479274665828,0.0,0.2424242424242424,-1.2212660867640688,0.00964630225080386,-1.2635986392578578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5648026243243527,-1.2696648540513904,0.0,0.9296990552188606,-0.8371157763082789,0.0,0.4,1.519591211321669,1.0664648999459363,0.3333333333333333,0.0,0.0,0.0,0.0,0.8694190170619465
1,SAS,1,0.44806302716469226,0.0,0.6434434427367813,1.2659573526268328,-1.6320253427314402,0.722380256784808,0.7000633805344639,0.7861060329067642,0.7606506584043378,0.7651296829971181,0.7736051502145923,-0.14835125731685633,0.703370786516854,0.6328042328042328,0.7353801169590642,0.0,0.643628034291684,-0.8811337854400683,-0.1842542795366489,-0.07159166285888145,0.7308951369089977,-0.7669479274665828,0.0,0.4242424242424243,0.30012080213336056,0.2315112540192926,-0.09648332709248898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7847988524347547,-0.7770608356485654,0.0,0.4178935822836359,-0.26978250541135845,0.0,0.0,-0.24422484460982943,0.4472721053428029,0.0,0.0,0.0,0.0,0.0,-0.6971884162547938
1,SEA,1,1.927652377091292,0.0,0.5905018936508436,-0.7520230398480314,-0.797149058310053,0.5314061659106634,0.5135710865396272,0.7111517367458866,0.6665375677769172,0.717579250720461,0.7017167381974249,-1.4493705047430403,0.6471910112359551,0.7629629629629631,0.739766081871345,0.0,-2.1096013834963103,1.8909219430178053,-1.7103865372431983,1.4372218769627074,-1.9226784208094834,1.8882507566187683,0.5,0.0,-1.2608560801554516,0.0,-1.292776522061992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229552575550421,-1.4097748773036747,0.0,-1.6293283094572633,1.9995505781763232,0.0,0.0,-2.3359144414675357,-2.0294990730697307,0.0,0.0,0.0,0.0,0.0,0.31104667069950465
1,WAS,0,-0.04513342281084101,1.0,0.6152758236718273,-0.6022166351664913,-1.03451584505731,0.6227416006765586,0.6178154970290488,0.7723948811700183,0.7261812548412084,0.5504322766570605,0.5954935622317596,-0.7303861837969913,0.6719101123595507,0.6476190476190476,0.75,0.0,-1.0771403518258125,0.8514010448461027,0.19727878488998843,-0.4487950478142787,0.7308951369089977,-0.7669479274665828,0.0,0.8484848484848485,-0.5114740623899893,0.10128617363344052,-0.47579580354623385,0.0,0.18181818181818182,0.0,0.16955017301038064,0.1076923076923077,0.041666666666666664,0.07692307692307693,0.06666666666666667,0.19999999999999998,0.08333333333333333,0.0,0.03571428571428571,0.10344827586206896,0.10576923076923078,0.11627906976744186,0.15384615384615385,0.09523809523809523,0.09375,0.0,0.0,0.653045498597813,0.3945379108230145,0.5,-1.1175228365220384,-0.8371157763082789,0.0,0.0,-0.40696499631042904,-0.37831828746137497,0.3333333333333333,0.0,0.0,0.0,0.0,-0.6971884162547938
2,CHA,0,-0.04513342281084101,1.0,0.6040766498267252,-1.0428237077592564,-0.2733051151436924,0.6414238486968554,0.6111209018600033,0.6691042047531993,0.7149496514329977,0.6210374639769453,0.6030042918454935,-1.049934770884124,0.7730337078651686,0.6000000000000001,0.6476608187134503,0.0,0.29947435706818476,-0.5346268193828341,0.19727878488998843,-0.4487950478142787,1.3205781497353268,-1.3569920794855497,0.0,0.5151515151515151,-0.9922096964282103,0.01929260450160772,-1.1177092252371867,0.0,0.18181818181818182,0.0,0.02422145328719723,0.0,0.0,0.0,0.0,0.02857142857142857,0.08333333333333333,0.0,0.03571428571428571,0.034482758620689655,0.009615384615384616,0.0,0.0,0.0,0.03125,0.0,0.0,-0.9938714243641996,-0.769664378915793,0.0,0.4178935822836359,-0.26978250541135845,0.5714285714285714,0.8,-0.3040557827350499,0.4472721053428029,1.0,0.0,0.0,0.0,0.0,0.04655450663296667
2,CLE,0,-1.5247227727374408,1.0,0.6006829607827547,-1.2455029611519284,-1.03451584505731,0.616514184669793,0.6331174288440098,0.6069469835466179,0.6758326878388846,0.4726224783861671,0.47639484978540775,-0.5021371930204678,0.6674157303370787,0.6285714285714286,0.6345029239766081,0.0,1.3319353887386827,-1.5741477175545366,0.5788118493166258,-0.8259984327696759,1.3205781497353268,-1.3569920794855497,0.0,0.9393939393939394,1.2446249301849246,0.24437299035369775,0.8955646882480744,0.0,0.2727272727272727,0.30000000000000004,0.24913494809688583,0.1,0.20833333333333331,0.10256410256410256,0.15,0.02857142857142857,0.16666666666666666,0.2222222222222222,0.25,0.3103448275862069,0.16346153846153846,0.13953488372093023,0.0,0.0,0.0625,0.1,0.0,-0.3658471044080337,0.7341832039920518,0.0,1.1003008795306022,-1.0262268666072523,0.14285714285714285,0.4,0.6317000895433977,1.2728624981469807,0.3333333333333333,0.0,0.0,0.0,1.0,-0.844882046331699
2,CON,0,0.44806302716469226,0.0,0.649552083015928,-0.5229073620997935,0.5779412925016435,0.7389866994695162,0.5872116333991269,0.7367458866544789,0.709140201394268,0.6282420749279538,0.6491416309012875,-0.2624757527051181,0.7101123595505618,0.6973544973544974,0.7807017543859649,0.0,-0.04467932015531453,-0.18811985332559988,-1.3288534728165609,1.0600184920073104,-0.4484708887436606,0.41314037657135105,0.0,0.7575757575757576,-0.5680311958062505,0.07877813504823152,-0.767574631587576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1479909755561308,1.5764916967204863,0.0,-0.43511553927507207,0.6757729460835089,0.0,0.0,-0.3184152078851028,-0.5847158856624194,0.0,0.0,0.0,0.0,0.0,-0.3648777485815232
2,DET,0,1.4344559271157586,0.0,0.649552083015928,-0.9194537274332821,-0.46156153221910323,0.6725609287306833,0.5939062285681723,0.7751371115173674,0.71146398140976,0.6426512968299711,0.6255364806866953,-1.3808958075100832,0.6269662921348316,0.7428571428571429,0.6403508771929824,0.0,-1.4212940290493117,1.1979080109033369,-0.9473204083899236,0.6828151070519131,-1.0381539015699897,1.003184528590318,0.0,0.6060606060606061,-0.630244042564138,0.12057877813504823,-0.4174400379379654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42294022440404655,-0.7312028039053579,0.0,-0.9469210122102969,1.2431062169804292,0.0,0.0,-0.9813420023125452,-1.2039086802655528,0.0,0.0,0.0,0.0,0.0,-0.2277336635099642
2,HOU,1,-0.04513342281084101,1.0,0.6475158695895458,-0.945890151788848,-0.2160096838598717,0.722380256784808,0.6790232242888926,0.676416819012797,0.7292796281951975,0.5216138328530259,0.5407725321888412,-0.05705166100624693,0.6674157303370787,0.7248677248677249,0.6608187134502923,0.0,0.29947435706818476,-0.5346268193828341,0.5788118493166258,-0.8259984327696759,0.7308951369089977,-0.7669479274665828,0.0,0.9393939393939394,1.9826955212671347,0.95016077170418,1.0414541022687456,0.2,0.18181818181818182,0.2,0.24567474048442908,0.2230769230769231,0.08333333333333333,0.23076923076923075,0.18333333333333332,0.14285714285714285,0.16666666666666666,0.0,0.17857142857142855,0.1724137931034483,0.3269230769230769,0.3023255813953488,0.038461538461538464,0.047619047619047616,0.25,0.1,0.0,-0.29318313350400627,-0.026656679850653963,0.0,0.5884954065953775,-0.45889359571033195,0.0,0.4,-0.057552317659141684,0.6536697035438473,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,1.374358603006917
2,IND,0,0.9412594771402255,0.0,0.6183301438114006,-0.48765879629237235,-0.1259740061281535,0.5936803259783192,0.620684609244354,0.779707495429616,0.7354763749031759,0.5936599423631124,0.6255364806866953,-1.0727596699617765,0.6876404494382024,0.6984126984126985,0.8260233918128654,0.0,-1.0771403518258125,0.8514010448461027,-1.3288534728165609,1.0600184920073104,-1.0381539015699897,1.003184528590318,0.0,0.6666666666666667,-0.3163519521038877,0.20418006430868166,-0.5633294519586365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26922797826092376,-0.2267644547300944,0.0,-0.9469210122102969,1.2431062169804292,0.0,0.0,-0.5816713356360728,-1.2039086802655528,0.0,0.0,0.0,0.0,0.0,-0.5072966061557553
2,LAS,1,-1.5247227727374408,1.0,0.6892582448303813,-0.46122237193680643,-0.20782462224789733,0.7265318674559851,0.7220599075184704,0.7120658135283364,0.7687838884585593,0.5994236311239193,0.5869098712446352,1.6205784212012007,0.6606741573033709,0.6634920634920636,0.7865497076023391,0.0,2.020242743185681,-2.267161649669005,2.1049441070231754,-2.334811972591265,2.499944175387985,-2.5370803835234836,0.0,0.9393939393939394,0.8091350028797124,0.477491961414791,1.9167905863927721,0.8,0.6363636363636364,0.0,0.35294117647058826,0.34615384615384615,0.625,0.3333333333333333,0.4666666666666667,0.05714285714285714,0.25,0.4444444444444444,0.17857142857142855,0.5517241379310345,0.34615384615384615,0.41860465116279066,0.2692307692307693,0.21428571428571427,0.0,0.0,0.0,-0.40098133209788966,-0.8125638279658877,0.0,2.1239118254010516,-2.160893408401093,0.8571428571428571,0.2,1.5243776863716867,2.5112480873532474,1.0,0.0,0.0,0.5,0.0,0.12567609417418593
2,MIA,0,-0.5383298727863742,1.0,0.6196876194289888,-1.5627400534187192,-1.3619183095362855,0.6061351579918504,0.6225973507212241,0.6206581352833638,0.6680867544539117,0.6051873198847262,0.630901287553648,-0.7532110828746436,0.6764044943820225,0.7058201058201059,0.567251461988304,0.0,-0.04467932015531453,-0.18811985332559988,1.3418779781699004,-1.5804052026804705,1.0257366433221622,-1.0619700034760662,0.0,0.8787878787878789,-0.0618448517307118,0.1189710610932476,0.4578964461860612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28020742441399005,-1.7119729666713417,0.0,0.7590972309071191,-0.6480046860093054,0.14285714285714285,0.4,0.019031283141140474,0.8600673017448918,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.4579867618474565
2,MIN,1,0.9412594771402255,0.0,0.5518138385495814,0.041069690818945834,0.504275737993874,0.5521642192665487,0.590080745614432,0.6873857404021938,0.7463206816421379,0.7190201729106628,0.6695278969957081,0.12554753161497187,0.7370786516853933,0.728042328042328,0.7470760233918128,0.0,-1.4212940290493117,1.1979080109033369,-0.1842542795366489,-0.07159166285888145,-0.4484708887436606,0.41314037657135105,0.0,0.7575757575757576,1.1117156666567105,0.5514469453376206,0.6913195086191349,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29072377554616297,1.2880298841422557,0.0,-0.6057173635868137,0.8648840363824823,0.0,0.0,-1.8716263616158253,-0.7911134838634639,0.0,0.0,0.0,0.0,0.0,-1.530602471689307
2,NYL,0,-1.0315263227619076,1.0,0.6203663572377829,-1.2895636684112048,-0.3306005464275131,0.5293303605750749,0.6312046873671396,0.680073126142596,0.6812548412083657,0.6642651296829971,0.6866952789699571,-0.7646235324134697,0.6831460674157304,0.7185185185185186,0.6286549707602339,0.0,0.9877817115151833,-1.2276407514973025,0.5788118493166258,-0.8259984327696759,0.7308951369089977,-0.7669479274665828,0.0,0.030303030303030304,-1.272167506838704,0.001607717041800643,-1.292776522061992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822592064376161,0.3187981938793973,0.0,0.9296990552188606,-0.8371157763082789,0.42857142857142855,0.6000000000000001,-0.0025078545839388824,1.0664648999459363,0.6666666666666666,0.0,0.0,0.0,0.0,0.47170117035459375
2,PHO,1,0.44806302716469226,0.0,0.6427647049279873,-0.5229073620997935,-1.2145872005207465,0.6227416006765586,0.6139900140753085,0.7175502742230347,0.7327652982184354,0.6657060518731988,0.6266094420600858,-0.7988608810299482,0.7483146067415731,0.7386243386243386,0.7660818713450293,0.0,-0.04467932015531453,-0.18811985332559988,-1.3288534728165609,1.0600184920073104,-0.7433123951568251,0.7081624525808345,0.0,0.09090909090909091,-1.142086099981303,0.003215434083601286,-1.292776522061992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9938714243641996,-1.865819266713069,0.0,-0.43511553927507207,0.6757729460835089,0.0,0.0,-0.6319293236612579,-0.5847158856624194,0.0,0.0,0.0,0.0,0.0,0.023697159121008983
2,POR,1,1.4344559271157586,0.0,0.6417465982147962,-0.302603825803411,0.4715354915459765,0.6227416006765586,0.6656340339508018,0.7230347349177331,0.7529047250193649,0.6642651296829971,0.703862660944206,-0.582024339792251,0.7707865168539326,0.8074074074074075,0.7324561403508771,0.0,-1.4212940290493117,1.1979080109033369,-0.5657873439632862,0.30561172209651577,-1.627836914396319,1.5932286806092848,0.0,0.12121212121212122,-1.1816760933726858,0.003215434083601286,-1.2635986392578578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.796241393608763,0.37678641466435664,0.0,-0.7763191878985553,1.0539951266814558,0.0,0.0,-1.2110928047133918,-0.9975110820645083,0.0,0.0,0.0,0.16666666666666666,0.0,-0.5705938761887681
2,SAC,1,-1.0315263227619076,1.0,0.6699142172797502,-0.24973097709227915,-0.3142304232035643,0.7763511955101098,0.6914560438885484,0.7349177330895795,0.7757552285050349,0.5979827089337175,0.6201716738197425,-0.6961488351805127,0.7707865168539326,0.7005291005291006,0.7251461988304093,0.0,0.643628034291684,-0.8811337854400683,0.5788118493166258,-0.8259984327696759,0.7308951369089977,-0.7669479274665828,0.0,0.3030303030303031,-1.0770453965526023,0.05466237942122187,-1.176064990845455,0.0,0.18181818181818182,0.0,0.02422145328719723,0.046153846153846156,0.0,0.05128205128205128,0.03333333333333333,0.02857142857142857,0.0,0.0,0.03571428571428571,0.034482758620689655,0.038461538461538464,0.046511627906976744,0.038461538461538464,0.023809523809523808,0.0625,0.1,0.0,-0.5327346859348312,-1.11433926266311,0.5,-1.6293283094572633,-1.7826712278031462,0.0,0.0,1.007438380969782,0.8600673017448918,0.6666666666666666,0.0,0.0,0.0,0.0,0.6320542544382886
